representation,streams,command_bytes,dmabuf,replica,status,intent_payload_bytes,extent_bytes,host_retained_bytes,ops_per_phase,store_failures,load_failures,engine_store_MBps,engine_load_MBps,timed_logical_bytes_per_phase,dev_write_cmds,dev_write_bytes,dev_write_sizes,dev_read_cmds,dev_read_bytes,dev_read_sizes,dev_read_lat_p50_us,dev_read_lat_p99_us,dev_write_lat_p99_us,dev_bad_status,dev_unpaired,capture_drops,write_bytes_vs_logical,read_bytes_vs_logical
k16_v8,1,2097152,udmabuf,3,replay_status=0,25166073,25174016,0,32,0,0,2992.1,2677.8,603985752,4656,604176384,4096x48 131072x4608,4632,604078080,4096x24 131072x4608,105.3,1422.8,84.1,0,0,0,1.0003,1.0002
k16_v8,1,524288,udmabuf,1,replay_status=0,25166073,25174016,0,32,0,0,2678.8,2478.5,603985752,4656,604176384,4096x48 131072x4608,4632,604078080,4096x24 131072x4608,99.3,235.5,73.1,0,0,0,1.0003,1.0002
k16_v8,1,524288,udmabuf,2,replay_status=0,25166073,25174016,0,32,0,0,2763.4,2419.7,603985752,4656,604176384,4096x48 131072x4608,4632,604078080,4096x24 131072x4608,99.7,261.1,73.2,0,0,0,1.0003,1.0002
k16_v8,1,524288,udmabuf,3,replay_status=0,25166073,25174016,0,32,0,0,3089.5,2678.6,603985752,4656,604176384,4096x48 131072x4608,4632,604078080,4096x24 131072x4608,100.0,667.2,74.5,0,0,0,1.0003,1.0002
k16_v8,4,1048576,udmabuf,1,replay_status=0,25166073,25174016,0,128,0,0,2946.0,3142.3,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,102.3,259.1,94.9,0,0,0,1.0003,1.0002
k16_v8,4,1048576,udmabuf,2,replay_status=0,25166073,25174016,0,128,0,0,2932.0,3100.0,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,104.5,245.5,111.5,0,0,0,1.0003,1.0002
k16_v8,4,1048576,udmabuf,3,replay_status=0,25166073,25174016,0,128,0,0,2916.1,2967.7,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,104.1,2763.5,108.8,0,0,0,1.0003,1.0002
k16_v8,4,131072,none,1,replay_status=0,25166073,25174016,0,128,0,0,2988.6,2745.2,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,95.2,375.8,315.0,0,0,0,1.0003,1.0002
k16_v8,4,131072,none,2,replay_status=0,25166073,25174016,0,128,0,0,3018.4,2729.2,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,97.3,376.1,312.7,0,0,0,1.0003,1.0002
k16_v8,4,131072,none,3,replay_status=0,25166073,25174016,0,128,0,0,3244.9,2851.7,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,96.0,367.1,317.6,0,0,0,1.0003,1.0002
